task id resource request_start request_end request_duration start end time downloaded executed uploaded type
mProject 1213 lambda-2048 319 256254 255935 1615239238034 1615239290483 52449 8425 43813 211 lambda-2048
mProject 1216 lambda-2048 329 269774 269445 1615239249916 1615239304111 54195 9008 45033 154 lambda-2048
mProject 1215 lambda-2048 321 271001 270680 1615239248733 1615239305179 56446 9997 46272 177 lambda-2048
mProject 1217 lambda-2048 330 271513 271183 1615239252591 1615239305823 53232 8862 44202 168 lambda-2048
mProject 1218 lambda-2048 331 278275 277944 1615239259032 1615239312422 53390 7573 45633 184 lambda-2048
mProject 1219 lambda-2048 332 278681 278349 1615239260058 1615239312855 52797 6674 45919 204 lambda-2048
mProject 1220 lambda-2048 333 279500 279167 1615239260709 1615239313695 52986 7286 45517 183 lambda-2048
mProject 1222 lambda-2048 335 282982 282647 1615239262415 1615239317172 54757 8748 45820 189 lambda-2048
mProject 1223 lambda-2048 336 282984 282648 1615239263019 1615239317236 54217 8393 45609 215 lambda-2048
mProject 1221 lambda-2048 334 283699 283365 1615239262332 1615239317930 55598 7732 47635 231 lambda-2048
mProject 1231 lambda-2048 344 286472 286128 1615239268243 1615239320813 52570 6367 46009 194 lambda-2048
mProject 1227 lambda-2048 340 287589 287249 1615239267300 1615239321740 54440 8035 46149 256 lambda-2048
mProject 1229 lambda-2048 342 287589 287247 1615239267658 1615239321886 54228 7577 46434 217 lambda-2048
mProject 1225 lambda-2048 338 288033 287695 1615239263264 1615239322373 59109 10459 48468 182 lambda-2048
mProject 1238 lambda-2048 351 289842 289491 1615239269232 1615239324007 54775 8305 46240 230 lambda-2048
mProject 1235 lambda-2048 348 289842 289494 1615239269087 1615239324150 55063 7152 47706 205 lambda-2048
mProject 1236 lambda-2048 349 290039 289690 1615239269186 1615239324378 55192 8254 46745 193 lambda-2048
mProject 1226 lambda-2048 339 290764 290425 1615239263746 1615239324981 61235 8973 44568 7694 lambda-2048
mProject 1230 lambda-2048 343 291616 291273 1615239268246 1615239325955 57709 7038 50503 168 lambda-2048
mProject 1228 lambda-2048 341 291886 291545 1615239267449 1615239326226 58777 7676 50906 195 lambda-2048
mProject 1224 lambda-2048 337 292300 291963 1615239263137 1615239326641 63504 10407 47643 5454 lambda-2048
mProject 1234 lambda-2048 347 292914 292567 1615239268897 1615239327093 58196 7555 50382 259 lambda-2048
mProject 1237 lambda-2048 350 292914 292564 1615239269233 1615239327127 57894 6791 50960 143 lambda-2048
mProject 1233 lambda-2048 346 295371 295025 1615239268733 1615239329516 60783 6887 53684 212 lambda-2048
mProject 1232 lambda-2048 345 300185 299840 1615239268628 1615239334346 65718 7158 51907 6653 lambda-2048
mDiffFit 180 lambda-2048 54631 314419 259788 1615239271841 1615239348570 76729 71083 5593 53 lambda-2048
mDiffFit 225 lambda-2048 48179 315851 267672 1615239270604 1615239350025 79421 72212 7158 51 lambda-2048
mDiffFit 81 lambda-2048 58017 315852 257835 1615239276412 1615239350051 73639 69575 4003 61 lambda-2048
mDiffFit 267 lambda-2048 45313 315886 270573 1615239269915 1615239350227 80312 74507 5700 105 lambda-2048
mDiffFit 286 lambda-2048 57405 315905 258500 1615239275614 1615239350245 74631 68806 5733 92 lambda-2048
mDiffFit 136 lambda-2048 51883 315912 264029 1615239271012 1615239350252 79240 74502 4674 64 lambda-2048
mDiffFit 159 lambda-2048 45313 316261 270948 1615239269886 1615239350440 80554 75171 5329 54 lambda-2048
mDiffFit 133 lambda-2048 41869 316262 274393 1615239269883 1615239350537 80654 73308 7290 56 lambda-2048
mDiffFit 294 lambda-2048 51891 316299 264408 1615239271828 1615239350640 78812 72012 6747 53 lambda-2048
mDiffFit 102 lambda-2048 37688 316443 278755 1615239269379 1615239350784 81405 75773 5584 48 lambda-2048
mDiffFit 160 lambda-2048 51879 318296 266417 1615239270608 1615239352635 82027 74460 7513 54 lambda-2048
mDiffFit 307 lambda-2048 55759 319008 263249 1615239273193 1615239353348 80155 72576 7518 61 lambda-2048
mDiffFit 181 lambda-2048 54632 319641 265009 1615239273167 1615239353781 80614 76353 4205 56 lambda-2048
mDiffFit 156 lambda-2048 54632 319642 265010 1615239272342 1615239353853 81511 74538 6935 38 lambda-2048
mDiffFit 300 lambda-2048 56383 322918 266535 1615239275264 1615239357105 81841 73713 8052 76 lambda-2048
mDiffFit 295 lambda-2048 58254 325887 267633 1615239276947 1615239360031 83084 73744 9270 70 lambda-2048
mDiffFit 287 lambda-2048 57929 327953 270024 1615239276422 1615239362291 85869 79699 6094 76 lambda-2048
mDiffFit 301 lambda-2048 58255 329061 270806 1615239280029 1615239363240 83211 76706 6364 141 lambda-2048
mDiffFit 229 lambda-2048 58296 329881 271585 1615239284218 1615239364100 79882 75918 3906 58 lambda-2048
