task id resource request_start request_end request_duration start end time downloaded executed uploaded type
gatk-wrapper 43 lambda-3072 130674 168358 37684 1617141893467 1617141925859 32392 0 32392 0 lambda-3072
gatk-wrapper 30 lambda-3072 130764 168378 37614 1617141893545 1617141925844 32299 0 32299 0 lambda-3072
gatk-wrapper 29 lambda-3072 130739 168461 37722 1617141893535 1617141925862 32327 0 32327 0 lambda-3072
gatk-wrapper 40 lambda-3072 130514 168476 37962 1617141893374 1617141925745 32371 0 32371 0 lambda-3072
gatk-wrapper 27 lambda-3072 134326 172274 37948 1617141897122 1617141929459 32337 0 32337 0 lambda-3072
gatk-wrapper 37 lambda-3072 134322 221626 87304 1617141897126 1617141929468 32342 0 32342 0 lambda-3072
gatk-wrapper 48 lambda-3072 221631 259468 37837 1617141984544 1617142016891 32347 0 32346 0 lambda-3072
gatk-wrapper 49 lambda-3072 259476 297176 37700 1617142022356 1617142054672 32316 0 32316 0 lambda-3072
gatk-wrapper 51 lambda-3072 259479 297177 37698 1617142022359 1617142054768 32409 0 32409 0 lambda-3072
gatk-wrapper 50 lambda-3072 297184 334912 37728 1617142060051 1617142092356 32305 0 32305 0 lambda-3072
gatk-wrapper 52 lambda-3072 297187 334916 37729 1617142060050 1617142092452 32402 0 32402 0 lambda-3072
bwa-wrapper 1 lambda-3072 0 22409 22409 1617142099115 1617142119577 20462 0 20462 0 lambda-3072
picard-wrapper 2 lambda-3072 22419 28392 5973 1617142121576 1617142121759 183 0 183 0 lambda-3072
picard-wrapper 3 lambda-3072 28396 34286 5890 1617142127499 1617142127681 182 0 182 0 lambda-3072
picard-wrapper 4 lambda-3072 34290 34810 520 1617142133320 1617142133489 169 0 169 0 lambda-3072
gatk-wrapper 5 lambda-3072 34816 78548 43732 1617142139408 1617142172051 32643 0 32643 0 lambda-3072
gatk-wrapper 6 lambda-3072 78551 116377 37826 1617142177639 1617142210352 32713 0 32713 0 lambda-3072
gatk-wrapper 17 lambda-3072 116450 149930 33480 1617142215694 1617142248527 32833 0 32833 0 lambda-3072
gatk-wrapper 23 lambda-3072 116464 149943 33479 1617142215825 1617142248635 32810 0 32810 0 lambda-3072
gatk-wrapper 24 lambda-3072 116465 150021 33556 1617142215792 1617142248544 32752 0 32752 0 lambda-3072
gatk-wrapper 21 lambda-3072 116459 150022 33563 1617142215745 1617142248550 32805 0 32805 0 lambda-3072
gatk-wrapper 9 lambda-3072 116476 150083 33607 1617142215967 1617142248767 32800 0 32800 0 lambda-3072
gatk-wrapper 7 lambda-3072 116471 150106 33635 1617142215927 1617142248718 32791 0 32791 0 lambda-3072
gatk-wrapper 20 lambda-3072 116455 150158 33703 1617142215747 1617142248547 32800 0 32800 0 lambda-3072
gatk-wrapper 18 lambda-3072 116452 150179 33727 1617142215694 1617142248452 32758 0 32758 0 lambda-3072
gatk-wrapper 25 lambda-3072 116466 150190 33724 1617142215856 1617142248797 32941 0 32941 0 lambda-3072
gatk-wrapper 26 lambda-3072 116469 150208 33739 1617142215854 1617142248654 32800 0 32800 0 lambda-3072
gatk-wrapper 8 lambda-3072 116474 155974 39500 1617142215859 1617142248794 32935 0 32935 0 lambda-3072
gatk-wrapper 19 lambda-3072 116453 156020 39567 1617142215744 1617142248587 32843 0 32843 0 lambda-3072
gatk-wrapper 10 lambda-3072 116433 156056 39623 1617142215614 1617142248408 32794 0 32794 0 lambda-3072
gatk-wrapper 22 lambda-3072 116461 156058 39597 1617142215768 1617142248632 32864 0 32864 0 lambda-3072
gatk-wrapper 12 lambda-3072 116438 156092 39654 1617142215643 1617142248483 32840 0 32840 0 lambda-3072
gatk-wrapper 13 lambda-3072 116440 156094 39654 1617142215652 1617142248504 32852 0 32852 0 lambda-3072
gatk-wrapper 11 lambda-3072 116436 156124 39688 1617142215642 1617142248398 32756 0 32756 0 lambda-3072
gatk-wrapper 15 lambda-3072 116445 156144 39699 1617142215668 1617142248394 32726 0 32726 0 lambda-3072
gatk-wrapper 16 lambda-3072 116448 156147 39699 1617142215648 1617142248583 32935 0 32935 0 lambda-3072
gatk-wrapper 14 lambda-3072 116443 156148 39705 1617142215650 1617142248480 32830 0 32830 0 lambda-3072
gatk-wrapper 45 lambda-3072 150035 183343 33308 1617142249074 1617142281446 32372 0 32372 0 lambda-3072
gatk-wrapper 47 lambda-3072 150211 183356 33145 1617142249451 1617142281862 32411 0 32411 0 lambda-3072
gatk-wrapper 28 lambda-3072 150117 183375 33258 1617142249211 1617142281638 32427 0 32427 0 lambda-3072
gatk-wrapper 38 lambda-3072 149933 183386 33453 1617142248995 1617142281506 32511 0 32511 0 lambda-3072
gatk-wrapper 44 lambda-3072 149946 183415 33469 1617142249029 1617142281437 32408 0 32408 0 lambda-3072
gatk-wrapper 30 lambda-3072 150086 183463 33377 1617142249145 1617142281538 32393 0 32393 0 lambda-3072
gatk-wrapper 46 lambda-3072 150194 183489 33295 1617142249314 1617142281686 32372 0 32372 0 lambda-3072
gatk-wrapper 39 lambda-3072 150183 183501 33318 1617142249248 1617142281657 32409 0 32409 0 lambda-3072
gatk-wrapper 41 lambda-3072 150162 183976 33814 1617142249333 1617142281725 32392 0 32392 0 lambda-3072
gatk-wrapper 42 lambda-3072 150038 183979 33941 1617142249086 1617142281492 32406 0 32406 0 lambda-3072
gatk-wrapper 31 lambda-3072 156067 189325 33258 1617142255370 1617142287700 32330 0 32330 0 lambda-3072
gatk-wrapper 40 lambda-3072 156024 189370 33346 1617142255377 1617142287721 32344 0 32344 0 lambda-3072
gatk-wrapper 33 lambda-3072 156100 189373 33273 1617142255400 1617142287823 32423 0 32422 0 lambda-3072
gatk-wrapper 43 lambda-3072 156069 189398 33329 1617142255349 1617142287686 32337 0 32337 0 lambda-3072
gatk-wrapper 29 lambda-3072 155982 189430 33448 1617142255403 1617142287747 32344 0 32344 0 lambda-3072
gatk-wrapper 27 lambda-3072 156168 189457 33289 1617142255491 1617142287832 32341 0 32341 0 lambda-3072
gatk-wrapper 36 lambda-3072 156153 189468 33315 1617142255490 1617142287802 32312 0 32312 0 lambda-3072
gatk-wrapper 32 lambda-3072 156128 189529 33401 1617142255425 1617142287780 32355 0 32355 0 lambda-3072
gatk-wrapper 34 lambda-3072 156102 189530 33428 1617142255379 1617142287853 32474 0 32474 0 lambda-3072
gatk-wrapper 37 lambda-3072 156161 189535 33374 1617142255486 1617142287919 32433 0 32433 0 lambda-3072
gatk-wrapper 35 lambda-3072 156163 194836 38673 1617142255512 1617142288793 33281 0 33281 0 lambda-3072
gatk-wrapper 48 lambda-3072 194842 232702 37860 1617142293948 1617142326300 32352 0 32352 0 lambda-3072
gatk-wrapper 49 lambda-3072 232707 265957 33250 1617142331856 1617142364182 32326 0 32326 0 lambda-3072
gatk-wrapper 51 lambda-3072 232709 266077 33368 1617142331921 1617142364288 32367 0 32367 0 lambda-3072
gatk-wrapper 52 lambda-3072 266081 303512 37431 1617142365177 1617142397482 32305 0 32305 0 lambda-3072
gatk-wrapper 50 lambda-3072 265960 303517 37557 1617142365046 1617142397432 32386 0 32386 0 lambda-3072
bwa-wrapper 1 lambda-3072 0 22707 22707 1617142404006 1617142424439 20433 0 20432 0 lambda-3072
picard-wrapper 2 lambda-3072 22712 23263 551 1617142426629 1617142426806 177 0 177 0 lambda-3072
picard-wrapper 3 lambda-3072 23266 23830 564 1617142427174 1617142427346 172 0 172 0 lambda-3072
picard-wrapper 4 lambda-3072 23832 24411 579 1617142427711 1617142427870 159 0 159 0 lambda-3072
gatk-wrapper 5 lambda-3072 24415 62627 38212 1617142428286 1617142460878 32592 0 32592 0 lambda-3072
gatk-wrapper 6 lambda-3072 62631 100869 38238 1617142466618 1617142499346 32728 0 32728 0 lambda-3072
gatk-wrapper 13 lambda-3072 100929 134575 33646 1617142504920 1617142537740 32820 0 32820 0 lambda-3072
gatk-wrapper 11 lambda-3072 100925 134629 33704 1617142504919 1617142537753 32834 0 32834 0 lambda-3072
gatk-wrapper 18 lambda-3072 100940 134697 33757 1617142504970 1617142537760 32790 0 32789 0 lambda-3072
gatk-wrapper 10 lambda-3072 100922 134713 33791 1617142504904 1617142537647 32743 0 32743 0 lambda-3072
gatk-wrapper 12 lambda-3072 100927 134767 33840 1617142504928 1617142537716 32788 0 32788 0 lambda-3072
gatk-wrapper 14 lambda-3072 100931 134771 33840 1617142504920 1617142537702 32782 0 32782 0 lambda-3072
gatk-wrapper 15 lambda-3072 100933 134776 33843 1617142504929 1617142537737 32808 0 32807 0 lambda-3072
gatk-wrapper 16 lambda-3072 100936 134785 33849 1617142504965 1617142537756 32791 0 32791 0 lambda-3072
gatk-wrapper 17 lambda-3072 100938 138560 37622 1617142504977 1617142537718 32741 0 32741 0 lambda-3072
gatk-wrapper 21 lambda-3072 100947 138569 37622 1617142505010 1617142537855 32845 0 32845 0 lambda-3072
gatk-wrapper 20 lambda-3072 100944 138586 37642 1617142505009 1617142537790 32781 0 32781 0 lambda-3072
gatk-wrapper 26 lambda-3072 100961 138600 37639 1617142505102 1617142537955 32853 0 32853 0 lambda-3072
gatk-wrapper 22 lambda-3072 100953 138626 37673 1617142505050 1617142537874 32824 0 32824 0 lambda-3072
gatk-wrapper 19 lambda-3072 100942 138643 37701 1617142504970 1617142537763 32793 0 32793 0 lambda-3072
gatk-wrapper 24 lambda-3072 100958 138649 37691 1617142505101 1617142537971 32870 0 32870 0 lambda-3072
gatk-wrapper 25 lambda-3072 100959 138650 37691 1617142505087 1617142537884 32797 0 32797 0 lambda-3072
gatk-wrapper 23 lambda-3072 100956 138700 37744 1617142505044 1617142537819 32775 0 32775 0 lambda-3072
gatk-wrapper 7 lambda-3072 100963 138732 37769 1617142505104 1617142538026 32922 0 32922 0 lambda-3072
