task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 246 lambda-128 12596 48616 36020 1615931679139 1615931710698 31559 779 30480 300 lambda-128
ellipsoids-openmp 250 lambda-128 12604 48616 36012 1615931679187 1615931711606 32419 739 31381 299 lambda-128
ellipsoids-openmp 131 lambda-128 12940 48726 35786 1615931679356 1615931711075 31719 778 30641 300 lambda-128
ellipsoids-openmp 220 lambda-128 12547 48760 36213 1615931678930 1615931711363 32433 759 31380 294 lambda-128
ellipsoids-openmp 381 lambda-128 12814 48961 36147 1615931679228 1615931711610 32382 740 31361 281 lambda-128
ellipsoids-openmp 130 lambda-128 12940 49000 36060 1615931679359 1615931711979 32620 760 31540 320 lambda-128
ellipsoids-openmp 121 lambda-128 12932 49200 36268 1615931679333 1615931710793 31460 740 30460 260 lambda-128
ellipsoids-openmp 328 lambda-128 12748 49207 36459 1615931679184 1615931711565 32381 778 31320 283 lambda-128
ellipsoids-openmp 338 lambda-128 12760 49256 36496 1615931679239 1615931711500 32261 720 31281 260 lambda-128
ellipsoids-openmp 274 lambda-128 12650 49259 36609 1615931679005 1615931710865 31860 780 30780 300 lambda-128
ellipsoids-openmp 337 lambda-128 12759 49285 36526 1615931679123 1615931711077 31954 773 30940 241 lambda-128
ellipsoids-openmp 300 lambda-128 12681 49409 36728 1615931679114 1615931711354 32240 760 31180 300 lambda-128
ellipsoids-openmp 299 lambda-128 12679 49449 36770 1615931679140 1615931711940 32800 720 31760 320 lambda-128
ellipsoids-openmp 298 lambda-128 12677 49527 36850 1615931679102 1615931711741 32639 760 31601 278 lambda-128
ellipsoids-openmp 306 lambda-128 12723 49535 36812 1615931679060 1615931710450 31390 759 30340 291 lambda-128
ellipsoids-openmp 302 lambda-128 12683 49540 36857 1615931679171 1615931711614 32443 798 31360 285 lambda-128
ellipsoids-openmp 304 lambda-128 12686 52600 39914 1615931679198 1615931712479 33281 760 32260 261 lambda-128
ellipsoids-openmp 375 lambda-128 12806 52667 39861 1615931679552 1615931717074 37522 780 36421 321 lambda-128
ellipsoids-openmp 374 lambda-128 12805 52702 39897 1615931679288 1615931716649 37361 760 36263 338 lambda-128
ellipsoids-openmp 113 lambda-128 12924 52789 39865 1615931679317 1615931713276 33959 780 32820 359 lambda-128
ellipsoids-openmp 354 lambda-128 12777 52817 40040 1615931679182 1615931717136 37954 805 36860 289 lambda-128
ellipsoids-openmp 400 lambda-128 12834 52864 40030 1615931679284 1615931717470 38186 606 37300 280 lambda-128
ellipsoids-openmp 108 lambda-128 12920 52979 40059 1615931679488 1615931717829 38341 800 37240 301 lambda-128
ellipsoids-openmp 134 lambda-128 12942 53052 40110 1615931679485 1615931716959 37474 760 36421 293 lambda-128
ellipsoids-openmp 143 lambda-128 12949 53089 40140 1615931679463 1615931717422 37959 759 36901 299 lambda-128
ellipsoids-openmp 379 lambda-128 12812 53091 40279 1615931679284 1615931717883 38599 759 37540 300 lambda-128
ellipsoids-openmp 142 lambda-128 12948 53094 40146 1615931679440 1615931717911 38471 760 37401 310 lambda-128
ellipsoids-openmp 352 lambda-128 12775 53113 40338 1615931679336 1615931716535 37199 760 36100 339 lambda-128
ellipsoids-openmp 172 lambda-128 12981 53122 40141 1615931679418 1615931717341 37923 760 36900 263 lambda-128
ellipsoids-openmp 158 lambda-128 12963 53125 40162 1615931679380 1615931716679 37299 779 36221 299 lambda-128
ellipsoids-openmp 140 lambda-128 12946 53145 40199 1615931679362 1615931712622 33260 762 32220 278 lambda-128
ellipsoids-openmp 329 lambda-128 12749 53153 40404 1615931679325 1615931716494 37169 781 36121 267 lambda-128
ellipsoids-openmp 163 lambda-128 12971 53157 40186 1615931679445 1615931717545 38100 779 37040 281 lambda-128
ellipsoids-openmp 176 lambda-128 12984 53160 40176 1615931679391 1615931716061 36670 740 35680 250 lambda-128
ellipsoids-openmp 175 lambda-128 12983 53196 40213 1615931679414 1615931717874 38460 780 37321 359 lambda-128
ellipsoids-openmp 115 lambda-128 12926 53197 40271 1615931679407 1615931717394 37987 759 36940 288 lambda-128
ellipsoids-openmp 183 lambda-128 12991 53221 40230 1615931679480 1615931717212 37732 760 36700 272 lambda-128
ellipsoids-openmp 194 lambda-128 13003 53227 40224 1615931679486 1615931717480 37994 779 36920 295 lambda-128
ellipsoids-openmp 148 lambda-128 12955 53229 40274 1615931679458 1615931717698 38240 760 37201 279 lambda-128
ellipsoids-openmp 326 lambda-128 12746 53231 40485 1615931679290 1615931717329 38039 780 36942 317 lambda-128
ellipsoids-openmp 198 lambda-128 13006 53232 40226 1615931679461 1615931717701 38240 760 37179 301 lambda-128
ellipsoids-openmp 197 lambda-128 13005 53240 40235 1615931679569 1615931717690 38121 760 37100 261 lambda-128
ellipsoids-openmp 205 lambda-128 13011 53246 40235 1615931679451 1615931716792 37341 779 36281 281 lambda-128
ellipsoids-openmp 191 lambda-128 13000 53247 40247 1615931679533 1615931717372 37839 779 36701 359 lambda-128
ellipsoids-openmp 310 lambda-128 12726 53284 40558 1615931679221 1615931717962 38741 760 37700 281 lambda-128
ellipsoids-openmp 314 lambda-128 12731 53288 40557 1615931679154 1615931716814 37660 740 36580 340 lambda-128
ellipsoids-openmp 378 lambda-128 12810 53296 40486 1615931679264 1615931716265 37001 780 35881 340 lambda-128
ellipsoids-openmp 327 lambda-128 12747 53298 40551 1615931679244 1615931717168 37924 780 36861 283 lambda-128
ellipsoids-openmp 169 lambda-128 12977 53302 40325 1615931679452 1615931717113 37661 780 36601 280 lambda-128
ellipsoids-openmp 180 lambda-128 12988 53305 40317 1615931679562 1615931718062 38500 760 37400 340 lambda-128
ellipsoids-openmp 179 lambda-128 12987 53312 40325 1615931679367 1615931717605 38238 817 37141 280 lambda-128
ellipsoids-openmp 401 lambda-128 12834 53315 40481 1615931679394 1615931717814 38420 760 37362 298 lambda-128
ellipsoids-openmp 336 lambda-128 12757 53316 40559 1615931679261 1615931716107 36846 760 35800 286 lambda-128
ellipsoids-openmp 363 lambda-128 12786 53367 40581 1615931679269 1615931717370 38101 780 37060 261 lambda-128
ellipsoids-openmp 196 lambda-128 13005 53371 40366 1615931679482 1615931717715 38233 780 37161 292 lambda-128
ellipsoids-openmp 364 lambda-128 12787 53374 40587 1615931679277 1615931712777 33500 760 32440 300 lambda-128
ellipsoids-openmp 137 lambda-128 12944 53381 40437 1615931679373 1615931717355 37982 760 36941 281 lambda-128
ellipsoids-openmp 185 lambda-128 12994 53387 40393 1615931679468 1615931717649 38181 780 37140 261 lambda-128
