task id resource request_start request_end request_duration start end time downloaded executed uploaded type
mProject 592 lambda-1024 138 97610 97472 1616021068329 1616021163043 94714 0 94713 0 lambda-1024
mProject 1218 lambda-1024 240 97630 97390 1616021068816 1616021161221 92405 0 92404 0 lambda-1024
mProject 1161 lambda-1024 187 97639 97452 1616021068236 1616021162489 94253 0 94253 0 lambda-1024
mProject 1217 lambda-1024 239 97660 97421 1616021068836 1616021162037 93201 0 93201 0 lambda-1024
mProject 39 lambda-1024 62 97669 97607 1616021068156 1616021162145 93989 0 93989 0 lambda-1024
mProject 1231 lambda-1024 249 97677 97428 1616021068282 1616021161167 92885 0 92885 0 lambda-1024
mProject 1213 lambda-1024 237 97702 97465 1616021068221 1616021162150 93929 0 93929 0 lambda-1024
mProject 630 lambda-1024 166 97719 97553 1616021067967 1616021162228 94261 0 94261 0 lambda-1024
mProject 1223 lambda-1024 243 97743 97500 1616021068284 1616021161702 93418 0 93418 0 lambda-1024
mProject 619 lambda-1024 158 97744 97586 1616021068057 1616021161648 93591 0 93591 0 lambda-1024
mProject 37 lambda-1024 60 97751 97691 1616021068801 1616021156782 87981 0 87981 0 lambda-1024
mProject 1226 lambda-1024 245 97774 97529 1616021068782 1616021159606 90824 0 90823 0 lambda-1024
mProject 587 lambda-1024 135 97785 97650 1616021067928 1616021161485 93557 0 93557 0 lambda-1024
mProject 1222 lambda-1024 242 97815 97573 1616021068253 1616021162242 93989 0 93988 0 lambda-1024
mProject 1190 lambda-1024 206 97815 97609 1616021068225 1616021159707 91482 0 91481 0 lambda-1024
mProject 618 lambda-1024 157 97821 97664 1616021067959 1616021161641 93682 0 93682 0 lambda-1024
mProject 639 lambda-1024 172 97854 97682 1616021068089 1616021162040 93951 0 93950 0 lambda-1024
mProject 1162 lambda-1024 187 97861 97674 1616021068081 1616021161199 93118 0 93118 0 lambda-1024
mProject 596 lambda-1024 142 97889 97747 1616021067879 1616021158863 90984 0 90984 0 lambda-1024
mProject 1188 lambda-1024 205 97896 97691 1616021068276 1616021161652 93376 0 93376 0 lambda-1024
mProject 1199 lambda-1024 225 97899 97674 1616021068270 1616021162939 94669 0 94669 0 lambda-1024
mProject 586 lambda-1024 134 97920 97786 1616021067872 1616021160238 92366 0 92366 0 lambda-1024
mProject 1165 lambda-1024 189 97925 97736 1616021068133 1616021161357 93224 0 93224 0 lambda-1024
mProject 1192 lambda-1024 212 97955 97743 1616021068166 1616021161789 93623 0 93623 0 lambda-1024
mProject 593 lambda-1024 139 97970 97831 1616021067990 1616021160520 92530 0 92530 0 lambda-1024
mProject 38 lambda-1024 61 97977 97916 1616021068252 1616021162515 94263 0 94263 0 lambda-1024
mProject 1195 lambda-1024 213 97986 97773 1616021068240 1616021162392 94152 0 94152 0 lambda-1024
mProject 27 lambda-1024 50 97992 97942 1616021068104 1616021162200 94096 0 94096 0 lambda-1024
mProject 1174 lambda-1024 194 98032 97838 1616021068088 1616021161275 93187 0 93186 0 lambda-1024
mProject 1202 lambda-1024 228 98040 97812 1616021068130 1616021160148 92018 0 92018 0 lambda-1024
mProject 1200 lambda-1024 227 98045 97818 1616021068273 1616021161116 92843 0 92843 0 lambda-1024
mProject 1186 lambda-1024 203 98054 97851 1616021068235 1616021161974 93739 0 93739 0 lambda-1024
mProject 1201 lambda-1024 228 98064 97836 1616021068108 1616021162120 94012 0 94012 0 lambda-1024
mProject 1178 lambda-1024 197 98103 97906 1616021068219 1616021161741 93522 0 93522 0 lambda-1024
mProject 74 lambda-1024 123 98104 97981 1616021067778 1616021162843 95065 0 95065 0 lambda-1024
mProject 25 lambda-1024 47 98114 98067 1616021067942 1616021161302 93360 0 93360 0 lambda-1024
mProject 614 lambda-1024 154 98121 97967 1616021067997 1616021161564 93567 0 93566 0 lambda-1024
mProject 1184 lambda-1024 201 98134 97933 1616021068228 1616021162293 94065 0 94064 0 lambda-1024
mProject 655 lambda-1024 183 98169 97986 1616021068119 1616021162459 94340 0 94339 0 lambda-1024
mProject 71 lambda-1024 121 98176 98055 1616021067872 1616021162242 94370 0 94369 0 lambda-1024
